1.185028606673351,0.2870731957437811,3.7636646126939786,qat
1.8829046830036078,0.07196056996308536,1.6216672087914425,qat
1.81943638933807,-0.41801683792583977,3.8267663243484997,qat
1.7360543626299996,2.6457130772003894,0.05724117707564038,doq
1.6592240773454505,0.13508705288225553,1.4712184083398296,qat
1.7639975221182964,2.7984950023122432,6.157000453726861,doq
0.846930908647165,0.060088660849327284,0.011488380075237717,qat
1.8956143535530674,0.042163017740596484,3.8792181045718594,qat
1.19736215358125,3.360789942955397,0.1344271618609441,doq
1.5521971632078644,0.12942677968593502,1.7782246653599525,qat
1.660947125130266,2.954090725513437,3.223144363551278,doq
1.5728735938490959,3.3420833034246904,4.028628853646416,doq
0.8243095902607502,-0.018686353862568773,5.355095694730563,qat
1.8657936554396035,-0.13379423505962856,1.9460484302848873,qat
1.9705518798506234,-0.2577705223328604,2.163586254935643,qat
2.149319713537063,3.1387391620241964,1.5401372475194557,doq
1.0147478995204366,2.9924522665218065,2.3046235662333863,doq
1.8464839116059995,-0.0006844529969295538,6.129126065093879,qat
1.283459260583693,3.100212994531625,4.817017472007517,doq
1.679574685821706,3.3148244313302064,0.09148982264647881,doq
1.4560084812480132,-0.06172446679817412,1.414414745358927,qat
1.0565833512878444,0.1663697689658927,0.9673124398016871,qat
1.8962920909316336,0.24609313925575624,1.8081629070653316,qat
1.6146441405922094,0.18840952721504195,5.779106222287327,qat
1.7053190885610552,-0.21033480153340262,5.0694900519562935,qat
1.3967206642841594,2.6491837116456063,5.154743863543185,doq
1.165166473122382,3.242061935671579,4.87872190770906,doq
1.6241652649160803,3.4997185199739165,1.2696629550891152,doq
1.8210772749525996,-0.04728362943343405,3.5183525724498046,qat
1.4193118972660752,3.44034773133736,4.049037606157953,doq
1.5631726482055226,2.922503942583303,5.683316144534219,doq
2.1154768108026416,3.4493301857187983,5.493821265057829,doq
1.3860009219485765,3.1490702166107503,6.2075364141667375,doq
1.2930538822001498,0.02440303470950855,3.1475820137646338,qat
1.8495149761329817,3.1655397997772425,3.6732438105732697,doq
1.9581772173091299,3.3830566250865335,1.2338779456041258,doq
1.1413665044632788,3.059490313076804,2.188681434705284,doq
1.3875201831385675,-0.22830179977747303,5.257962465986773,qat
